post_date,job_family,count_id_indexed
2021-04-05,Human Resources,0.5262
2021-04-05,IT,0.3317
2021-04-05,Manufacturing/Operations Staff,0.8621
2021-04-05,Marketing/Advertising,1.1153
2021-04-05,Product Management,1.3034
2021-04-05,Retail Staff,1.0326
2021-04-05,Sales,0.8121
2021-04-05,Security,0.9173
2021-04-05,Skilled Trades,0.9565
2021-04-05,Supply Chain Staff,0.8963
2021-04-05,Unassigned,0.3734
2021-04-06,,1.1908
2021-04-06,Customer Service,1.2466
2021-04-06,Entertainment and Recreation,0.6427
2021-04-06,Facilities/Constr,0.7889
2021-04-06,Finance/Insurance,1.0064
2021-04-06,Food & Beverage,1.1736
2021-04-06,Healthcare,0.5683
2021-04-06,Hospitality Staff,0.8491
2021-04-06,Human Resources,0.4985
2021-04-06,IT,0.3193
2021-04-06,Manufacturing/Operations Staff,0.8453
2021-04-06,Marketing/Advertising,1.0929
2021-04-06,Product Management,1.3051
2021-04-06,Retail Staff,1.0009
2021-04-06,Sales,0.7926
2021-04-06,Security,0.9113
2021-04-06,Skilled Trades,0.9497
2021-04-06,Supply Chain Staff,0.8855
2021-04-06,Unassigned,0.3667
2021-04-07,,1.2071
2021-04-07,Customer Service,1.3353
2021-04-07,Entertainment and Recreation,0.6866
2021-04-07,Facilities/Constr,0.8171
2021-04-07,Finance/Insurance,1.0482
2021-04-07,Food & Beverage,1.2778
2021-04-07,Healthcare,0.5619
2021-04-07,Hospitality Staff,0.8990
2021-04-07,Human Resources,0.5197
2021-04-07,IT,0.3303
2021-04-07,Manufacturing/Operations Staff,0.8703
2021-04-07,Marketing/Advertising,1.1514
2021-04-07,Product Management,1.3144
2021-04-07,Retail Staff,1.1009
2021-04-07,Sales,0.8050
2021-04-07,Security,0.9154
2021-04-07,Skilled Trades,0.9742
2021-04-07,Supply Chain Staff,0.9032
2021-04-07,Unassigned,0.3889
2021-04-08,,1.1906
2021-04-08,Customer Service,1.3819
2021-04-08,Entertainment and Recreation,0.6992
2021-04-08,Facilities/Constr,0.8392
2021-04-08,Finance/Insurance,1.0860
2021-04-08,Food & Beverage,1.3177
2021-04-08,Healthcare,0.5383
2021-04-08,Hospitality Staff,0.9260
2021-04-08,Human Resources,0.5302
2021-04-08,IT,0.3393
2021-04-08,Manufacturing/Operations Staff,0.8733
2021-04-08,Marketing/Advertising,1.1831
2021-04-08,Product Management,1.3534
2021-04-08,Retail Staff,1.1339
2021-04-08,Sales,0.8318
2021-04-08,Security,0.9473
2021-04-08,Skilled Trades,0.9745
2021-04-08,Supply Chain Staff,0.9132
2021-04-08,Unassigned,0.3978
2021-04-09,,1.1642
2021-04-09,Customer Service,1.3603
2021-04-09,Entertainment and Recreation,0.7024
2021-04-09,Facilities/Constr,0.8512
2021-04-09,Finance/Insurance,1.0673
2021-04-09,Food & Beverage,1.3283
2021-04-09,Healthcare,0.5196
2021-04-09,Hospitality Staff,0.9212
2021-04-09,Human Resources,0.5309
2021-04-09,IT,0.3331
2021-04-09,Manufacturing/Operations Staff,0.8756
2021-04-09,Marketing/Advertising,1.1640
2021-04-09,Product Management,1.2945
2021-04-09,Retail Staff,1.1098
2021-04-09,Sales,0.8169
2021-04-09,Security,0.9314
2021-04-09,Skilled Trades,0.9867
2021-04-09,Supply Chain Staff,0.9051
2021-04-09,Unassigned,0.3964
2021-04-10,,1.1750
2021-04-10,Customer Service,1.3945
2021-04-10,Entertainment and Recreation,0.7221
2021-04-10,Facilities/Constr,0.8760
2021-04-10,Finance/Insurance,1.0978
2021-04-10,Food & Beverage,1.3512
2021-04-10,Healthcare,0.5157
2021-04-10,Hospitality Staff,0.9324
2021-04-10,Human Resources,0.5470
2021-04-10,IT,0.3379
2021-04-10,Manufacturing/Operations Staff,0.8831
2021-04-10,Marketing/Advertising,1.2085
2021-04-10,Product Management,1.2709
2021-04-10,Retail Staff,1.1464
2021-04-10,Sales,0.8378
2021-04-10,Security,0.9632
2021-04-10,Skilled Trades,1.0015
2021-04-10,Supply Chain Staff,0.9196
2021-04-10,Unassigned,0.4046
2021-04-11,,1.1778
2021-04-11,Customer Service,1.3991
2021-04-11,Entertainment and Recreation,0.7263
2021-04-11,Facilities/Constr,0.8848
2021-04-11,Finance/Insurance,1.1061
2021-04-11,Food & Beverage,1.3575
2021-04-11,Healthcare,0.5162
2021-04-11,Hospitality Staff,0.9425
2021-04-11,Human Resources,0.5557
2021-04-11,IT,0.3372
2021-04-11,Manufacturing/Operations Staff,0.8819
2021-04-11,Marketing/Advertising,1.2166
2021-04-11,Product Management,1.2637
2021-04-11,Retail Staff,1.1449
2021-04-11,Sales,0.8432
2021-04-11,Security,0.9755
2021-04-11,Skilled Trades,1.0075
2021-04-11,Supply Chain Staff,0.9294
2021-04-11,Unassigned,0.4076
2021-04-12,,1.1807
2021-04-12,Customer Service,1.4471
2021-04-12,Entertainment and Recreation,0.7528
2021-04-12,Facilities/Constr,0.9120
2021-04-12,Finance/Insurance,1.1401
2021-04-12,Food & Beverage,1.4041
2021-04-12,Healthcare,0.5130
2021-04-12,Hospitality Staff,0.9849
2021-04-12,Human Resources,0.5762
2021-04-12,IT,0.3395
2021-04-12,Manufacturing/Operations Staff,0.9017
2021-04-12,Marketing/Advertising,1.2617
2021-04-12,Product Management,1.2880
2021-04-12,Retail Staff,1.1988
2021-04-12,Sales,0.8599
2021-04-12,Security,1.0086
2021-04-12,Skilled Trades,1.0249
2021-04-12,Supply Chain Staff,0.9680
2021-04-12,Unassigned,0.4186
2021-04-13,,1.1917
2021-04-13,Customer Service,1.4309
2021-04-13,Entertainment and Recreation,0.7476
2021-04-13,Facilities/Constr,0.9046
2021-04-13,Finance/Insurance,1.1273
2021-04-13,Food & Beverage,1.3882
2021-04-13,Healthcare,0.5171
2021-04-13,Hospitality Staff,0.9875
2021-04-13,Human Resources,0.5754
2021-04-13,IT,0.3436
2021-04-13,Manufacturing/Operations Staff,0.8988
2021-04-13,Marketing/Advertising,1.2493
2021-04-13,Product Management,1.2141
2021-04-13,Retail Staff,1.1751
2021-04-13,Sales,0.8467
2021-04-13,Security,1.0077
2021-04-13,Skilled Trades,1.0306
2021-04-13,Supply Chain Staff,0.9718
2021-04-13,Unassigned,0.4165
2021-04-14,,1.2033
2021-04-14,Customer Service,1.3865
2021-04-14,Entertainment and Recreation,0.7223
2021-04-14,Facilities/Constr,0.8868
2021-04-14,Finance/Insurance,1.1039
2021-04-14,Food & Beverage,1.3140
2021-04-14,Healthcare,0.5256
2021-04-14,Hospitality Staff,0.9655
2021-04-14,Human Resources,0.5649
2021-04-14,IT,0.3329
2021-04-14,Manufacturing/Operations Staff,0.9053
2021-04-14,Marketing/Advertising,1.2219
2021-04-14,Product Management,1.1908
2021-04-14,Retail Staff,1.1238
2021-04-14,Sales,0.8386
2021-04-14,Security,1.0341
2021-04-14,Skilled Trades,1.0355
2021-04-14,Supply Chain Staff,0.9846
2021-04-14,Unassigned,0.4049
2021-04-15,,1.2365
2021-04-15,Customer Service,1.3840
2021-04-15,Entertainment and Recreation,0.7360
2021-04-15,Facilities/Constr,0.8758
2021-04-15,Finance/Insurance,1.0953
2021-04-15,Food & Beverage,1.3034
2021-04-15,Healthcare,0.5454
2021-04-15,Hospitality Staff,0.9682
2021-04-15,Human Resources,0.5692
2021-04-15,IT,0.3282
2021-04-15,Manufacturing/Operations Staff,0.9132
2021-04-15,Marketing/Advertising,1.2188
2021-04-15,Product Management,1.1356
2021-04-15,Retail Staff,1.1341
2021-04-15,Sales,0.8273
2021-04-15,Security,1.0425
2021-04-15,Skilled Trades,1.0540
2021-04-15,Supply Chain Staff,1.0134
2021-04-15,Unassigned,0.4061
2021-04-16,,1.2608
2021-04-16,Customer Service,1.3615
2021-04-16,Entertainment and Recreation,0.7292
2021-04-16,Facilities/Constr,0.8547
2021-04-16,Finance/Insurance,1.0759
2021-04-16,Food & Beverage,1.2772
2021-04-16,Healthcare,0.5491
2021-04-16,Hospitality Staff,0.9416
2021-04-16,Human Resources,0.5523
2021-04-16,IT,0.3253
2021-04-16,Manufacturing/Operations Staff,0.8922
2021-04-16,Marketing/Advertising,1.2077
2021-04-16,Product Management,1.1018
2021-04-16,Retail Staff,1.1150
2021-04-16,Sales,0.8145
2021-04-16,Security,1.0361
2021-04-16,Skilled Trades,1.0467
2021-04-16,Supply Chain Staff,1.0000
2021-04-16,Unassigned,0.4011
2021-04-17,,1.2691
2021-04-17,Customer Service,1.3740
2021-04-17,Entertainment and Recreation,0.7333
2021-04-17,Facilities/Constr,0.8649
2021-04-17,Finance/Insurance,1.0868
2021-04-17,Food & Beverage,1.2950
2021-04-17,Healthcare,0.5621
2021-04-17,Hospitality Staff,0.9551
2021-04-17,Human Resources,0.5647
2021-04-17,IT,0.3199
2021-04-17,Manufacturing/Operations Staff,0.8953
2021-04-17,Marketing/Advertising,1.2211
2021-04-17,Product Management,1.1597
2021-04-17,Retail Staff,1.1335
2021-04-17,Sales,0.8084
2021-04-17,Security,1.0295
2021-04-17,Skilled Trades,1.0593
2021-04-17,Supply Chain Staff,1.0181
2021-04-17,Unassigned,0.4071
2021-04-18,,1.2776
2021-04-18,Customer Service,1.3702
2021-04-18,Entertainment and Recreation,0.7274
2021-04-18,Facilities/Constr,0.8581
2021-04-18,Finance/Insurance,1.0835
2021-04-18,Food & Beverage,1.2902
2021-04-18,Healthcare,0.5600
2021-04-18,Hospitality Staff,0.9446
2021-04-18,Human Resources,0.5579
2021-04-18,IT,0.3222
2021-04-18,Manufacturing/Operations Staff,0.8860
2021-04-18,Marketing/Advertising,1.2161
2021-04-18,Product Management,1.1681
2021-04-18,Retail Staff,1.1267
2021-04-18,Sales,0.8059
2021-04-18,Security,1.0234
2021-04-18,Skilled Trades,1.0547
2021-04-18,Supply Chain Staff,1.0098
2021-04-18,Unassigned,0.4053
2021-04-19,,1.2872
2021-04-19,Customer Service,1.3413
2021-04-19,Entertainment and Recreation,0.7235
2021-04-19,Facilities/Constr,0.8622
2021-04-19,Finance/Insurance,1.0640
2021-04-19,Food & Beverage,1.2793
2021-04-19,Healthcare,0.5702
2021-04-19,Hospitality Staff,0.9864
2021-04-19,Human Resources,0.5540
2021-04-19,IT,0.3293
2021-04-19,Manufacturing/Operations Staff,0.8885
2021-04-19,Marketing/Advertising,1.1865
2021-04-19,Product Management,1.1448
2021-04-19,Retail Staff,1.0907
2021-04-19,Sales,0.7927
2021-04-19,Security,1.0052
2021-04-19,Skilled Trades,1.0579
2021-04-19,Supply Chain Staff,1.0067
2021-04-19,Unassigned,0.4025
2021-04-20,,1.2797
2021-04-20,Customer Service,1.3785
2021-04-20,Entertainment and Recreation,0.7356
2021-04-20,Facilities/Constr,0.8653
2021-04-20,Finance/Insurance,1.0871
2021-04-20,Food & Beverage,1.3152
2021-04-20,Healthcare,0.5867
2021-04-20,Hospitality Staff,1.0066
2021-04-20,Human Resources,0.5632
2021-04-20,IT,0.3403
2021-04-20,Manufacturing/Operations Staff,0.8964
2021-04-20,Marketing/Advertising,1.2091
2021-04-20,Product Management,1.2011
2021-04-20,Retail Staff,1.1393
2021-04-20,Sales,0.8098
2021-04-20,Security,1.0107
2021-04-20,Skilled Trades,1.0554
2021-04-20,Supply Chain Staff,1.0398
2021-04-20,Unassigned,0.4088
2021-04-21,,1.2461
2021-04-21,Customer Service,1.3576
2021-04-21,Entertainment and Recreation,0.7175
2021-04-21,Facilities/Constr,0.8633
2021-04-21,Finance/Insurance,1.0773
2021-04-21,Food & Beverage,1.2824
2021-04-21,Healthcare,0.5801
2021-04-21,Hospitality Staff,0.9681
2021-04-21,Human Resources,0.5484
2021-04-21,IT,0.3491
2021-04-21,Manufacturing/Operations Staff,0.8584
2021-04-21,Marketing/Advertising,1.1855
2021-04-21,Product Management,1.2052
2021-04-21,Retail Staff,1.1043
2021-04-21,Sales,0.8005
2021-04-21,Security,0.9736
2021-04-21,Skilled Trades,1.0253
2021-04-21,Supply Chain Staff,1.0194
2021-04-21,Unassigned,0.3986
2021-04-22,,1.2356
2021-04-22,Customer Service,1.3779
2021-04-22,Entertainment and Recreation,0.7367
2021-04-22,Facilities/Constr,0.9009
2021-04-22,Finance/Insurance,1.0906
2021-04-22,Food & Beverage,1.3264
2021-04-22,Healthcare,0.6020
2021-04-22,Hospitality Staff,1.0009
2021-04-22,Human Resources,0.5616
2021-04-22,IT,0.3651
2021-04-22,Manufacturing/Operations Staff,0.8831
2021-04-22,Marketing/Advertising,1.2014
2021-04-22,Product Management,1.1853
2021-04-22,Retail Staff,1.1146
2021-04-22,Sales,0.8137
2021-04-22,Security,0.9884
2021-04-22,Skilled Trades,1.0333
2021-04-22,Supply Chain Staff,1.0120
2021-04-22,Unassigned,0.4060
2021-04-23,,1.2119
2021-04-23,Customer Service,1.4145
2021-04-23,Entertainment and Recreation,0.7431
2021-04-23,Facilities/Constr,0.9096
2021-04-23,Finance/Insurance,1.1269
2021-04-23,Food & Beverage,1.3519
2021-04-23,Healthcare,0.6142
2021-04-23,Hospitality Staff,1.0278
2021-04-23,Human Resources,0.5871
2021-04-23,IT,0.3724
2021-04-23,Manufacturing/Operations Staff,0.8784
2021-04-23,Marketing/Advertising,1.2072
2021-04-23,Product Management,1.1993
2021-04-23,Retail Staff,1.1515
2021-04-23,Sales,0.8172
2021-04-23,Security,1.0029
2021-04-23,Skilled Trades,1.0234
2021-04-23,Supply Chain Staff,1.0390
2021-04-23,Unassigned,0.4141
2021-04-24,,1.1912
2021-04-24,Customer Service,1.3852
2021-04-24,Entertainment and Recreation,0.7365
2021-04-24,Facilities/Constr,0.9012
2021-04-24,Finance/Insurance,1.1034
2021-04-24,Food & Beverage,1.3313
2021-04-24,Healthcare,0.6216
2021-04-24,Hospitality Staff,0.9942
2021-04-24,Human Resources,0.5894
2021-04-24,IT,0.3747
2021-04-24,Manufacturing/Operations Staff,0.8634
2021-04-24,Marketing/Advertising,1.1754
2021-04-24,Product Management,1.1266
2021-04-24,Retail Staff,1.1161
2021-04-24,Sales,0.8164
2021-04-24,Security,0.9948
2021-04-24,Skilled Trades,1.0016
2021-04-24,Supply Chain Staff,1.0209
2021-04-24,Unassigned,0.4060
2021-04-25,,1.1806
2021-04-25,Customer Service,1.3916
2021-04-25,Entertainment and Recreation,0.7379
2021-04-25,Facilities/Constr,0.9053
2021-04-25,Finance/Insurance,1.1067
2021-04-25,Food & Beverage,1.3384
2021-04-25,Healthcare,0.6237
2021-04-25,Hospitality Staff,1.0020
2021-04-25,Human Resources,0.5937
2021-04-25,IT,0.3761
2021-04-25,Manufacturing/Operations Staff,0.8671
2021-04-25,Marketing/Advertising,1.1811
2021-04-25,Product Management,1.1017
2021-04-25,Retail Staff,1.1266
2021-04-25,Sales,0.8179
2021-04-25,Security,0.9959
2021-04-25,Skilled Trades,1.0014
2021-04-25,Supply Chain Staff,1.0234
2021-04-25,Unassigned,0.4080
2021-04-26,,1.1887
2021-04-26,Customer Service,1.4134
2021-04-26,Entertainment and Recreation,0.7413
2021-04-26,Facilities/Constr,0.9043
2021-04-26,Finance/Insurance,1.1238
2021-04-26,Food & Beverage,1.3496
2021-04-26,Healthcare,0.6264
2021-04-26,Hospitality Staff,0.9491
2021-04-26,Human Resources,0.5999
2021-04-26,IT,0.3745
2021-04-26,Manufacturing/Operations Staff,0.8572
2021-04-26,Marketing/Advertising,1.2079
2021-04-26,Product Management,1.1124
2021-04-26,Retail Staff,1.1594
2021-04-26,Sales,0.8322
2021-04-26,Security,1.0143
2021-04-26,Skilled Trades,1.0086
2021-04-26,Supply Chain Staff,1.0423
2021-04-26,Unassigned,0.4115
2021-04-27,,1.1880
2021-04-27,Customer Service,1.3759
2021-04-27,Entertainment and Recreation,0.7145
2021-04-27,Facilities/Constr,0.8976
2021-04-27,Finance/Insurance,1.1081
2021-04-27,Food & Beverage,1.3085
2021-04-27,Healthcare,0.6304
2021-04-27,Hospitality Staff,0.9117
2021-04-27,Human Resources,0.5940
2021-04-27,IT,0.3661
2021-04-27,Manufacturing/Operations Staff,0.8195
2021-04-27,Marketing/Advertising,1.2141
2021-04-27,Product Management,1.0809
2021-04-27,Retail Staff,1.1253
2021-04-27,Sales,0.8356
2021-04-27,Security,1.0050
2021-04-27,Skilled Trades,0.9933
2021-04-27,Supply Chain Staff,0.9934
2021-04-27,Unassigned,0.4059
2021-04-28,,1.2254
2021-04-28,Customer Service,1.3512
2021-04-28,Entertainment and Recreation,0.7139
2021-04-28,Facilities/Constr,0.8852
2021-04-28,Finance/Insurance,1.0948
2021-04-28,Food & Beverage,1.3002
2021-04-28,Healthcare,0.6431
2021-04-28,Hospitality Staff,0.8968
2021-04-28,Human Resources,0.5992
2021-04-28,IT,0.3606
2021-04-28,Manufacturing/Operations Staff,0.8333
2021-04-28,Marketing/Advertising,1.1900
2021-04-28,Product Management,1.0767
2021-04-28,Retail Staff,1.1006
2021-04-28,Sales,0.8308
2021-04-28,Security,1.0191
2021-04-28,Skilled Trades,1.0094
2021-04-28,Supply Chain Staff,0.9964
2021-04-28,Unassigned,0.4053
2021-04-29,,1.2570
2021-04-29,Customer Service,1.3939
2021-04-29,Entertainment and Recreation,0.7385
2021-04-29,Facilities/Constr,0.8537
2021-04-29,Finance/Insurance,1.1102
2021-04-29,Food & Beverage,1.3541
2021-04-29,Healthcare,0.6307
2021-04-29,Hospitality Staff,0.9111
2021-04-29,Human Resources,0.5992
2021-04-29,IT,0.3555
2021-04-29,Manufacturing/Operations Staff,0.8063
2021-04-29,Marketing/Advertising,1.2098
2021-04-29,Product Management,1.1482
2021-04-29,Retail Staff,1.1670
2021-04-29,Sales,0.8537
2021-04-29,Security,1.0189
2021-04-29,Skilled Trades,1.0124
2021-04-29,Supply Chain Staff,1.0310
2021-04-29,Unassigned,0.4178
2021-04-30,,1.3424
2021-04-30,Customer Service,1.3692
2021-04-30,Entertainment and Recreation,0.7331
2021-04-30,Facilities/Constr,0.8464
2021-04-30,Finance/Insurance,1.0847
2021-04-30,Food & Beverage,1.3351
2021-04-30,Healthcare,0.6834
2021-04-30,Hospitality Staff,0.9009
2021-04-30,Human Resources,0.5920
2021-04-30,IT,0.3441
2021-04-30,Manufacturing/Operations Staff,0.7841
2021-04-30,Marketing/Advertising,1.1883
2021-04-30,Product Management,1.1867
2021-04-30,Retail Staff,1.1478
2021-04-30,Sales,0.8696
2021-04-30,Security,1.0498
2021-04-30,Skilled Trades,1.0241
2021-04-30,Supply Chain Staff,1.0114
2021-04-30,Unassigned,0.4157
2021-05-01,,1.3514
2021-05-01,Customer Service,1.3739
2021-05-01,Entertainment and Recreation,0.7304
2021-05-01,Facilities/Constr,0.8480
2021-05-01,Finance/Insurance,1.0934
2021-05-01,Food & Beverage,1.3213
2021-05-01,Healthcare,0.6870
2021-05-01,Hospitality Staff,0.9028
2021-05-01,Human Resources,0.5894
2021-05-01,IT,0.3497
2021-05-01,Manufacturing/Operations Staff,0.7876
2021-05-01,Marketing/Advertising,1.1831
2021-05-01,Product Management,1.2739
2021-05-01,Retail Staff,1.1624
2021-05-01,Sales,0.9116
2021-05-01,Security,1.0561
2021-05-01,Skilled Trades,1.0255
2021-05-01,Supply Chain Staff,1.0438
2021-05-01,Unassigned,0.4187
2021-05-02,,1.3617
2021-05-02,Customer Service,1.3751
2021-05-02,Entertainment and Recreation,0.7319
2021-05-02,Facilities/Constr,0.8443
2021-05-02,Finance/Insurance,1.0943
2021-05-02,Food & Beverage,1.3237
2021-05-02,Healthcare,0.6942
2021-05-02,Hospitality Staff,0.8972
2021-05-02,Human Resources,0.5970
2021-05-02,IT,0.3492
2021-05-02,Manufacturing/Operations Staff,0.7885
2021-05-02,Marketing/Advertising,1.1782
2021-05-02,Product Management,1.2955
2021-05-02,Retail Staff,1.1682
2021-05-02,Sales,0.9301
2021-05-02,Security,1.0579
2021-05-02,Skilled Trades,1.0286
2021-05-02,Supply Chain Staff,1.0486
2021-05-02,Unassigned,0.4196
2021-05-03,,1.3438
2021-05-03,Customer Service,1.3460
2021-05-03,Entertainment and Recreation,0.7205
2021-05-03,Facilities/Constr,0.8145
2021-05-03,Finance/Insurance,1.0706
2021-05-03,Food & Beverage,1.2862
2021-05-03,Healthcare,0.6995
2021-05-03,Hospitality Staff,0.8700
2021-05-03,Human Resources,0.5948
2021-05-03,IT,0.3437
2021-05-03,Manufacturing/Operations Staff,0.7813
2021-05-03,Marketing/Advertising,1.1264
2021-05-03,Product Management,1.2958
2021-05-03,Retail Staff,1.1282
2021-05-03,Sales,0.9298
2021-05-03,Security,1.0418
2021-05-03,Skilled Trades,1.0003
2021-05-03,Supply Chain Staff,1.0232
2021-05-03,Unassigned,0.4109
2021-05-04,,1.3373
2021-05-04,Customer Service,1.3607
2021-05-04,Entertainment and Recreation,0.7280
2021-05-04,Facilities/Constr,0.7944
2021-05-04,Finance/Insurance,1.0686
2021-05-04,Food & Beverage,1.3123
2021-05-04,Healthcare,0.7000
2021-05-04,Hospitality Staff,0.9057
2021-05-04,Human Resources,0.6007
2021-05-04,IT,0.3364
2021-05-04,Manufacturing/Operations Staff,0.7851
2021-05-04,Marketing/Advertising,1.0833
2021-05-04,Product Management,1.3089
2021-05-04,Retail Staff,1.1519
2021-05-04,Sales,0.9299
2021-05-04,Security,1.0404
2021-05-04,Skilled Trades,0.9915
2021-05-04,Supply Chain Staff,1.0486
2021-05-04,Unassigned,0.4095
2021-05-05,,1.3316
2021-05-05,Customer Service,1.3655
2021-05-05,Entertainment and Recreation,0.7112
2021-05-05,Facilities/Constr,0.7850
2021-05-05,Finance/Insurance,1.0574
2021-05-05,Food & Beverage,1.3054
2021-05-05,Healthcare,0.7190
2021-05-05,Hospitality Staff,0.9182
2021-05-05,Human Resources,0.5988
2021-05-05,IT,0.3427
2021-05-05,Manufacturing/Operations Staff,0.7625
2021-05-05,Marketing/Advertising,1.0904
2021-05-05,Product Management,1.3536
2021-05-05,Retail Staff,1.1700
2021-05-05,Sales,0.9473
2021-05-05,Security,1.0504
2021-05-05,Skilled Trades,0.9795
2021-05-05,Supply Chain Staff,1.0558
2021-05-05,Unassigned,0.4090
2021-05-06,,1.2675
2021-05-06,Customer Service,1.2687
2021-05-06,Entertainment and Recreation,0.6558
2021-05-06,Facilities/Constr,0.7694
2021-05-06,Finance/Insurance,0.9869
2021-05-06,Food & Beverage,1.1815
2021-05-06,Healthcare,0.7356
2021-05-06,Hospitality Staff,0.8453
2021-05-06,Human Resources,0.5820
2021-05-06,IT,0.3243
2021-05-06,Manufacturing/Operations Staff,0.7451
2021-05-06,Marketing/Advertising,1.0180
2021-05-06,Product Management,1.3034
2021-05-06,Retail Staff,1.0672
2021-05-06,Sales,0.8902
2021-05-06,Security,1.0470
2021-05-06,Skilled Trades,0.9403
2021-05-06,Supply Chain Staff,1.0063
2021-05-06,Unassigned,0.3809
2021-05-07,,1.1879
2021-05-07,Customer Service,1.2589
2021-05-07,Entertainment and Recreation,0.6606
2021-05-07,Facilities/Constr,0.7634
2021-05-07,Finance/Insurance,0.9724
2021-05-07,Food & Beverage,1.1821
2021-05-07,Healthcare,0.7072
2021-05-07,Hospitality Staff,0.8418
2021-05-07,Human Resources,0.5922
2021-05-07,IT,0.3204
2021-05-07,Manufacturing/Operations Staff,0.7691
2021-05-07,Marketing/Advertising,1.0109
2021-05-07,Product Management,1.2463
2021-05-07,Retail Staff,1.0763
2021-05-07,Sales,0.8637
2021-05-07,Security,1.0314
2021-05-07,Skilled Trades,0.9316
2021-05-07,Supply Chain Staff,1.0300
2021-05-07,Unassigned,0.3763
2021-05-08,,1.1480
2021-05-08,Customer Service,1.2320
2021-05-08,Entertainment and Recreation,0.6459
2021-05-08,Facilities/Constr,0.7127
2021-05-08,Finance/Insurance,0.9363
2021-05-08,Food & Beverage,1.1592
2021-05-08,Healthcare,0.6963
2021-05-08,Hospitality Staff,0.8168
2021-05-08,Human Resources,0.5805
2021-05-08,IT,0.3063
2021-05-08,Manufacturing/Operations Staff,0.7379
2021-05-08,Marketing/Advertising,0.9667
2021-05-08,Product Management,1.1867
2021-05-08,Retail Staff,1.0377
2021-05-08,Sales,0.8192
2021-05-08,Security,1.0123
2021-05-08,Skilled Trades,0.9079
2021-05-08,Supply Chain Staff,0.9728
2021-05-08,Unassigned,0.3656
2021-05-09,,1.1410
2021-05-09,Customer Service,1.2076
2021-05-09,Entertainment and Recreation,0.6421
2021-05-09,Facilities/Constr,0.7053
2021-05-09,Finance/Insurance,0.9229
2021-05-09,Food & Beverage,1.1315
2021-05-09,Healthcare,0.6885
2021-05-09,Hospitality Staff,0.7981
2021-05-09,Human Resources,0.5688
2021-05-09,IT,0.3018
2021-05-09,Manufacturing/Operations Staff,0.7313
2021-05-09,Marketing/Advertising,0.9474
2021-05-09,Product Management,1.1724
2021-05-09,Retail Staff,1.0070
2021-05-09,Sales,0.8000
2021-05-09,Security,1.0039
2021-05-09,Skilled Trades,0.9018
2021-05-09,Supply Chain Staff,0.9585
2021-05-09,Unassigned,0.3593
2021-05-10,,1.1400
2021-05-10,Customer Service,1.1971
2021-05-10,Entertainment and Recreation,0.6363
2021-05-10,Facilities/Constr,0.7033
2021-05-10,Finance/Insurance,0.9124
2021-05-10,Food & Beverage,1.1367
2021-05-10,Healthcare,0.6908
2021-05-10,Hospitality Staff,0.8011
2021-05-10,Human Resources,0.5663
2021-05-10,IT,0.3020
2021-05-10,Manufacturing/Operations Staff,0.7256
2021-05-10,Marketing/Advertising,0.9436
2021-05-10,Product Management,1.1570
2021-05-10,Retail Staff,1.0101
2021-05-10,Sales,0.7768
2021-05-10,Security,1.0173
2021-05-10,Skilled Trades,0.9107
2021-05-10,Supply Chain Staff,0.9599
2021-05-10,Unassigned,0.3579
2021-05-11,,1.0751
2021-05-11,Customer Service,1.1190
2021-05-11,Entertainment and Recreation,0.6027
2021-05-11,Facilities/Constr,0.6613
2021-05-11,Finance/Insurance,0.8592
2021-05-11,Food & Beverage,1.0613
2021-05-11,Healthcare,0.6794
2021-05-11,Hospitality Staff,0.7183
2021-05-11,Human Resources,0.5495
2021-05-11,IT,0.2990
2021-05-11,Manufacturing/Operations Staff,0.7103
2021-05-11,Marketing/Advertising,0.8848
2021-05-11,Product Management,1.1174
2021-05-11,Retail Staff,0.9425
2021-05-11,Sales,0.7019
2021-05-11,Security,0.9934
2021-05-11,Skilled Trades,0.8839
2021-05-11,Supply Chain Staff,0.8985
2021-05-11,Unassigned,0.3400
2021-05-12,,1.0138
2021-05-12,Customer Service,1.0495
2021-05-12,Entertainment and Recreation,0.5817
2021-05-12,Facilities/Constr,0.6175
2021-05-12,Finance/Insurance,0.8210
2021-05-12,Food & Beverage,1.0216
2021-05-12,Healthcare,0.6487
2021-05-12,Hospitality Staff,0.6763
2021-05-12,Human Resources,0.5436
2021-05-12,IT,0.2739
2021-05-12,Manufacturing/Operations Staff,0.6929
2021-05-12,Marketing/Advertising,0.8068
2021-05-12,Product Management,1.0405
2021-05-12,Retail Staff,0.8951
2021-05-12,Sales,0.6240
2021-05-12,Security,0.9693
2021-05-12,Skilled Trades,0.8449
2021-05-12,Supply Chain Staff,0.8512
2021-05-12,Unassigned,0.3277
2021-05-13,,0.9759
2021-05-13,Customer Service,1.0005
2021-05-13,Entertainment and Recreation,0.5598
2021-05-13,Facilities/Constr,0.5865
2021-05-13,Finance/Insurance,0.7863
2021-05-13,Food & Beverage,1.0011
2021-05-13,Healthcare,0.6166
2021-05-13,Hospitality Staff,0.6362
2021-05-13,Human Resources,0.5279
2021-05-13,IT,0.2634
2021-05-13,Manufacturing/Operations Staff,0.6656
2021-05-13,Marketing/Advertising,0.7517
2021-05-13,Product Management,1.0107
2021-05-13,Retail Staff,0.8514
2021-05-13,Sales,0.5858
2021-05-13,Security,0.9313
2021-05-13,Skilled Trades,0.8179
2021-05-13,Supply Chain Staff,0.8092
